Gu,Date,DailyRain
용산구,2023-05-21,0.0
용산구,2023-05-22,0.5
용산구,2023-05-23,0.0
용산구,2023-05-24,0.0
용산구,2023-05-25,0.0
용산구,2023-05-26,0.5
용산구,2023-05-27,68.0
용산구,2023-05-28,81.5
용산구,2023-05-29,7.0
용산구,2023-05-30,0.0
용산구,2023-05-31,0.0
용산구,2023-06-01,0.0
용산구,2023-06-02,0.0
용산구,2023-06-03,0.0
용산구,2023-06-04,0.0
용산구,2023-06-05,0.0
용산구,2023-06-06,0.0
용산구,2023-06-07,0.0
용산구,2023-06-08,0.0
용산구,2023-06-09,2.0
용산구,2023-06-10,1.5
용산구,2023-06-11,19.0
용산구,2023-06-12,0.0
용산구,2023-06-13,0.0
용산구,2023-06-14,2.0
용산구,2023-06-15,0.0
용산구,2023-06-16,0.0
용산구,2023-06-17,0.0
용산구,2023-06-18,0.0
용산구,2023-06-19,0.0
용산구,2023-06-20,21.0
용산구,2023-06-21,40.5
용산구,2023-06-22,0.0
용산구,2023-06-23,0.0
용산구,2023-06-24,0.0
용산구,2023-06-25,0.0
용산구,2023-06-26,57.0
용산구,2023-06-27,2.5
용산구,2023-06-28,0.0
용산구,2023-06-29,121.0
용산구,2023-06-30,1.0
은평구,2023-01-02,0.0
은평구,2023-01-03,0.0
은평구,2023-01-04,0.0
은평구,2023-01-05,0.0
은평구,2023-01-06,6.5
은평구,2023-01-07,0.0
은평구,2023-01-08,0.0
은평구,2023-01-09,0.0
은평구,2023-01-10,0.0
은평구,2023-01-11,0.0
은평구,2023-01-12,0.0
은평구,2023-01-13,97.0
은평구,2023-01-14,5.5
은평구,2023-01-15,7.5
은평구,2023-01-16,0.5
은평구,2023-01-17,0.0
은평구,2023-01-18,0.0
은평구,2023-01-19,2.5
은평구,2023-01-20,0.0
은평구,2023-01-21,0.0
은평구,2023-01-22,0.0
은평구,2023-01-23,0.0
은평구,2023-01-24,0.0
은평구,2023-01-25,0.0
은평구,2023-01-26,0.5
은평구,2023-01-27,0.0
은평구,2023-01-28,0.0
은평구,2023-01-29,0.0
은평구,2023-01-30,0.0
은평구,2023-01-31,0.0
은평구,2023-02-01,0.0
은평구,2023-02-02,0.0
은평구,2023-02-03,0.0
은평구,2023-02-04,0.0
은평구,2023-02-05,0.0
은평구,2023-02-06,0.0
은평구,2023-02-07,0.0
은평구,2023-02-08,0.0
은평구,2023-02-09,0.0
은평구,2023-02-10,1.5
은평구,2023-02-11,0.0
은평구,2023-02-12,0.0
은평구,2023-02-13,0.0
은평구,2023-02-14,0.0
은평구,2023-02-15,0.0
은평구,2023-02-16,0.0
은평구,2023-02-17,0.0
은평구,2023-02-18,0.0
은평구,2023-02-19,0.0
은평구,2023-02-20,0.0
은평구,2023-02-21,0.0
은평구,2023-02-22,0.0
은평구,2023-02-23,0.0
은평구,2023-02-24,0.0
은평구,2023-02-25,0.0
은평구,2023-02-26,0.0
은평구,2023-02-27,0.0
은평구,2023-02-28,0.0
은평구,2023-03-01,0.0
은평구,2023-03-02,0.0
은평구,2023-03-03,0.0
은평구,2023-03-04,0.0
은평구,2023-03-05,0.0
은평구,2023-03-06,0.0
은평구,2023-03-07,0.0
은평구,2023-03-08,6.0
은평구,2023-03-09,10.0
은평구,2023-03-10,0.0
은평구,2023-03-11,0.0
은평구,2023-03-12,16.0
은평구,2023-03-13,0.0
은평구,2023-03-14,0.0
은평구,2023-03-15,0.0
은평구,2023-03-16,0.0
은평구,2023-03-17,0.0
은평구,2023-03-18,0.0
은평구,2023-03-19,0.0
은평구,2023-03-20,0.0
은평구,2023-03-21,0.0
은평구,2023-03-22,0.0
은평구,2023-03-23,0.0
은평구,2023-03-24,2.0
은평구,2023-03-25,0.0
은평구,2023-03-26,0.0
은평구,2023-03-27,0.0
은평구,2023-03-28,0.0
은평구,2023-03-29,0.0
은평구,2023-03-30,0.0
은평구,2023-03-31,0.0
은평구,2023-04-01,0.0
은평구,2023-04-02,0.0
은평구,2023-04-03,0.0
은평구,2023-04-04,19.0
은평구,2023-04-05,131.0
은평구,2023-04-06,7.0
은평구,2023-04-07,0.0
은평구,2023-04-08,0.0
은평구,2023-04-09,0.0
은평구,2023-04-10,0.0
은평구,2023-04-11,4.5
은평구,2023-04-12,0.0
은평구,2023-04-13,0.0
은평구,2023-04-14,0.0
은평구,2023-04-15,11.5
은평구,2023-04-16,0.0
은평구,2023-04-17,0.0
은평구,2023-04-18,1.0
은평구,2023-04-19,0.0
은평구,2023-04-20,1.0
은평구,2023-04-21,0.5
은평구,2023-04-22,0.0
은평구,2023-04-23,0.0
은평구,2023-04-24,0.0
은평구,2023-04-25,1.0
은평구,2023-04-26,0.0
은평구,2023-04-27,0.0
은평구,2023-04-28,6.0
은평구,2023-04-29,59.0
은평구,2023-04-30,0.0
은평구,2023-05-01,0.0
은평구,2023-05-02,0.0
은평구,2023-05-03,0.0
은평구,2023-05-04,0.0
은평구,2023-05-05,63.0
은평구,2023-05-06,100.0
은평구,2023-05-07,0.0
은평구,2023-05-08,0.0
은평구,2023-05-09,0.0
은평구,2023-05-10,0.0
은평구,2023-05-11,0.0
은평구,2023-05-12,0.0
은평구,2023-05-13,0.0
은평구,2023-05-14,0.0
은평구,2023-05-15,0.0
은평구,2023-05-16,0.0
은평구,2023-05-17,0.0
은평구,2023-05-18,2.5
은평구,2023-05-19,0.0
은평구,2023-05-22,0.0
은평구,2023-05-23,0.0
은평구,2023-05-24,0.0
은평구,2023-05-25,0.0
은평구,2023-05-26,1.0
은평구,2023-05-27,83.5
은평구,2023-05-28,105.5
은평구,2023-05-29,8.0
은평구,2023-05-30,0.0
은평구,2023-05-31,0.0
은평구,2023-06-01,0.0
은평구,2023-06-02,0.0
은평구,2023-06-03,0.0
은평구,2023-06-04,0.0
은평구,2023-06-05,0.0
은평구,2023-06-06,0.0
은평구,2023-06-07,0.0
은평구,2023-06-08,58.5
은평구,2023-06-09,12.0
은평구,2023-06-10,32.5
은평구,2023-06-11,51.0
은평구,2023-06-12,0.0
은평구,2023-06-13,0.0
은평구,2023-06-14,13.0
은평구,2023-06-15,0.0
은평구,2023-06-16,0.0
은평구,2023-06-17,0.0
은평구,2023-06-18,0.0
은평구,2023-06-19,0.0
은평구,2023-06-20,21.0
은평구,2023-06-21,82.5
은평구,2023-06-22,0.0
은평구,2023-06-23,0.0
은평구,2023-06-24,0.0
은평구,2023-06-25,0.0
은평구,2023-06-26,54.5
은평구,2023-06-27,5.5
은평구,2023-06-28,0.0
은평구,2023-06-29,114.5
은평구,2023-06-30,3.5
종로구,2023-01-01,0.0
종로구,2023-01-02,0.0
종로구,2023-01-03,0.0
종로구,2023-01-04,0.0
종로구,2023-01-05,0.0
종로구,2023-01-06,0.5
종로구,2023-01-07,6.0
종로구,2023-01-08,0.0
종로구,2023-01-09,0.0
종로구,2023-01-10,0.0
종로구,2023-01-11,0.0
종로구,2023-01-12,0.0
종로구,2023-01-13,68.0
종로구,2023-01-14,2.5
종로구,2023-01-15,5.5
종로구,2023-01-16,0.0
종로구,2023-01-17,0.0
종로구,2023-01-18,0.0
종로구,2023-01-19,1.5
종로구,2023-01-20,0.0
종로구,2023-01-21,0.0
종로구,2023-01-22,0.0
종로구,2023-01-23,0.0
종로구,2023-01-24,0.0
종로구,2023-01-25,0.0
종로구,2023-01-26,0.0
종로구,2023-01-27,0.0
종로구,2023-01-28,0.0
종로구,2023-01-29,0.0
종로구,2023-01-30,0.0
종로구,2023-01-31,0.0
종로구,2023-02-01,0.0
종로구,2023-02-02,0.0
종로구,2023-02-03,0.0
종로구,2023-02-04,0.0
종로구,2023-02-05,0.0
종로구,2023-02-06,0.0
종로구,2023-02-07,0.0
종로구,2023-02-08,0.0
종로구,2023-02-09,0.0
종로구,2023-02-10,0.5
종로구,2023-02-11,0.0
종로구,2023-02-12,0.0
종로구,2023-02-13,0.0
종로구,2023-02-14,0.0
종로구,2023-02-15,0.0
종로구,2023-02-16,0.0
종로구,2023-02-17,0.0
종로구,2023-02-18,0.0
종로구,2023-02-19,1.0
종로구,2023-02-20,0.0
종로구,2023-02-21,0.0
종로구,2023-02-22,0.0
종로구,2023-02-23,0.0
종로구,2023-02-24,0.0
종로구,2023-02-25,0.0
종로구,2023-02-26,0.0
종로구,2023-02-27,0.0
종로구,2023-02-28,0.0
종로구,2023-03-01,0.0
종로구,2023-03-02,0.0
종로구,2023-03-03,0.0
종로구,2023-03-04,0.0
종로구,2023-03-05,0.0
종로구,2023-03-06,0.0
종로구,2023-03-07,0.0
종로구,2023-03-08,2.0
종로구,2023-03-09,8.0
종로구,2023-03-10,0.0
종로구,2023-03-11,0.0
종로구,2023-03-12,12.0
종로구,2023-03-13,0.0
종로구,2023-03-14,0.0
종로구,2023-03-15,0.0
종로구,2023-03-16,0.0
종로구,2023-03-17,0.0
종로구,2023-03-18,0.0
종로구,2023-03-19,0.0
종로구,2023-03-20,0.0
종로구,2023-03-21,0.0
종로구,2023-03-22,0.0
종로구,2023-03-23,0.0
종로구,2023-03-24,0.0
종로구,2023-03-25,0.0
종로구,2023-03-26,0.0
종로구,2023-03-27,0.0
종로구,2023-03-28,0.0
종로구,2023-03-29,0.0
종로구,2023-03-30,0.0
종로구,2023-03-31,0.0
종로구,2023-04-01,0.0
종로구,2023-04-02,0.0
종로구,2023-04-03,0.0
종로구,2023-04-04,13.5
종로구,2023-04-05,99.0
종로구,2023-04-06,5.5
종로구,2023-04-07,0.0
종로구,2023-04-08,0.0
종로구,2023-04-09,0.0
종로구,2023-04-10,0.0
종로구,2023-04-11,5.0
종로구,2023-04-12,0.0
종로구,2023-04-13,0.0
종로구,2023-04-14,0.0
종로구,2023-04-15,7.5
종로구,2023-04-16,0.0
종로구,2023-04-17,0.0
종로구,2023-04-18,2.0
종로구,2023-04-19,0.0
종로구,2023-04-20,1.0
종로구,2023-04-21,0.0
종로구,2023-04-22,0.0
종로구,2023-04-23,0.0
종로구,2023-04-24,0.0
종로구,2023-04-25,1.0
종로구,2023-04-26,0.0
종로구,2023-04-27,0.0
종로구,2023-04-28,3.5
종로구,2023-04-29,50.0
종로구,2023-04-30,0.5
종로구,2023-05-01,0.0
종로구,2023-05-02,0.0
종로구,2023-05-03,0.0
종로구,2023-05-04,0.0
종로구,2023-05-05,62.0
종로구,2023-05-06,93.5
종로구,2023-05-07,0.0
종로구,2023-05-08,0.0
종로구,2023-05-09,0.0
종로구,2023-05-10,0.0
종로구,2023-05-11,0.0
종로구,2023-05-12,0.0
종로구,2023-05-13,0.0
종로구,2023-05-14,0.0
종로구,2023-05-15,0.0
종로구,2023-05-16,0.0
종로구,2023-05-17,0.0
종로구,2023-05-18,0.0
종로구,2023-05-19,0.0
종로구,2023-05-20,0.0
종로구,2023-05-21,0.0
종로구,2023-05-22,0.0
종로구,2023-05-23,0.0
종로구,2023-05-24,0.0
종로구,2023-05-25,0.0
종로구,2023-05-26,0.0
종로구,2023-05-27,61.5
종로구,2023-05-28,82.5
종로구,2023-05-29,4.5
종로구,2023-05-30,0.0
종로구,2023-05-31,0.0
종로구,2023-06-01,0.0
종로구,2023-06-02,0.0
종로구,2023-06-03,0.0
종로구,2023-06-04,0.0
종로구,2023-06-05,0.0
종로구,2023-06-06,0.0
종로구,2023-06-07,0.0
종로구,2023-06-08,18.0
종로구,2023-06-09,4.5
종로구,2023-06-10,4.0
종로구,2023-06-11,59.0
종로구,2023-06-12,0.0
종로구,2023-06-13,0.0
종로구,2023-06-14,32.5
종로구,2023-06-15,0.0
종로구,2023-06-16,0.0
종로구,2023-06-17,0.0
종로구,2023-06-18,0.0
종로구,2023-06-19,0.0
종로구,2023-06-20,13.5
종로구,2023-06-21,50.0
종로구,2023-06-22,0.0
종로구,2023-06-23,0.0
종로구,2023-06-24,0.0
종로구,2023-06-25,0.0
종로구,2023-06-26,58.0
종로구,2023-06-27,5.0
종로구,2023-06-28,0.0
종로구,2023-06-29,116.5
종로구,2023-06-30,2.0
중구,2023-01-01,0.0
중구,2023-01-02,0.0
중구,2023-01-03,0.0
중구,2023-01-04,0.0
중구,2023-01-05,0.0
중구,2023-01-06,0.5
중구,2023-01-07,6.0
중구,2023-01-08,0.0
중구,2023-01-09,0.0
중구,2023-01-10,0.0
중구,2023-01-11,0.0
중구,2023-01-12,0.0
중구,2023-01-13,62.5
중구,2023-01-14,4.0
중구,2023-01-15,7.0
중구,2023-01-16,0.0
중구,2023-01-17,0.0
중구,2023-01-18,0.0
중구,2023-01-19,2.5
중구,2023-01-20,0.5
중구,2023-01-21,0.0
중구,2023-01-22,0.0
중구,2023-01-23,0.0
중구,2023-01-24,0.0
중구,2023-01-25,0.0
중구,2023-01-26,0.0
중구,2023-01-27,0.0
중구,2023-01-28,0.0
중구,2023-01-29,0.0
중구,2023-01-30,0.0
중구,2023-01-31,0.0
중구,2023-02-01,0.0
중구,2023-02-02,0.0
중구,2023-02-03,0.0
중구,2023-02-04,0.0
중구,2023-02-05,0.0
중구,2023-02-06,0.0
중구,2023-02-07,0.0
중구,2023-02-08,0.0
중구,2023-02-09,0.0
중구,2023-02-10,1.0
중구,2023-02-11,0.0
중구,2023-02-12,0.0
중구,2023-02-13,0.0
중구,2023-02-14,0.0
중구,2023-02-15,0.0
중구,2023-02-16,0.0
중구,2023-02-17,0.0
중구,2023-02-18,0.0
중구,2023-02-19,0.5
중구,2023-02-20,0.0
중구,2023-02-21,0.0
중구,2023-02-22,0.0
중구,2023-02-23,0.0
중구,2023-02-24,0.0
중구,2023-02-25,0.0
중구,2023-02-26,0.0
중구,2023-02-27,0.0
중구,2023-02-28,0.0
중구,2023-03-01,0.0
중구,2023-03-02,0.0
중구,2023-03-03,0.0
중구,2023-03-04,0.0
중구,2023-03-05,0.0
중구,2023-03-06,0.0
중구,2023-03-07,0.0
중구,2023-03-08,1.5
중구,2023-03-09,7.5
중구,2023-03-10,0.0
중구,2023-03-11,0.0
중구,2023-03-12,9.5
중구,2023-03-13,0.0
중구,2023-03-14,0.0
중구,2023-03-15,0.0
중구,2023-03-16,0.0
중구,2023-03-17,0.0
중구,2023-03-18,0.0
중구,2023-03-19,0.0
중구,2023-03-20,0.0
중구,2023-03-21,0.0
중구,2023-03-22,0.0
중구,2023-03-23,0.0
중구,2023-03-24,0.0
중구,2023-03-25,0.0
중구,2023-03-26,0.0
중구,2023-03-27,0.0
중구,2023-03-28,0.0
중구,2023-03-29,0.0
중구,2023-03-30,0.0
중구,2023-03-31,0.0
중구,2023-04-01,0.0
중구,2023-04-02,0.0
중구,2023-04-03,0.0
중구,2023-04-04,13.0
중구,2023-04-05,93.0
중구,2023-04-06,5.0
중구,2023-04-07,0.0
중구,2023-04-08,0.0
중구,2023-04-09,0.0
중구,2023-04-10,0.0
중구,2023-04-11,5.0
중구,2023-04-12,0.0
중구,2023-04-13,0.0
중구,2023-04-14,0.0
중구,2023-04-15,9.0
중구,2023-04-16,0.0
중구,2023-04-17,0.0
중구,2023-04-18,2.0
중구,2023-04-19,0.0
중구,2023-04-20,1.0
중구,2023-04-21,0.0
중구,2023-04-22,0.0
중구,2023-04-23,0.0
중구,2023-04-24,0.0
중구,2023-04-25,1.0
중구,2023-04-26,0.0
중구,2023-04-27,0.0
중구,2023-04-28,3.5
중구,2023-04-29,49.0
중구,2023-04-30,0.0
중구,2023-05-01,0.0
중구,2023-05-02,0.0
중구,2023-05-03,0.0
중구,2023-05-04,0.0
중구,2023-05-05,50.5
중구,2023-05-06,101.0
중구,2023-05-07,0.0
중구,2023-05-08,0.0
중구,2023-05-09,0.0
중구,2023-05-10,0.0
중구,2023-05-11,0.0
중구,2023-05-12,0.0
중구,2023-05-13,0.0
중구,2023-05-14,0.0
중구,2023-05-15,0.0
중구,2023-05-16,2.5
중구,2023-05-17,0.0
중구,2023-05-18,1.5
중구,2023-05-19,0.0
중구,2023-05-20,0.0
중구,2023-05-21,0.5
중구,2023-05-22,0.0
중구,2023-05-23,0.0
중구,2023-05-24,0.0
중구,2023-05-25,0.0
중구,2023-05-26,0.0
중구,2023-05-27,65.5
중구,2023-05-28,81.0
중구,2023-05-29,5.5
중구,2023-05-30,0.0
중구,2023-05-31,0.0
중구,2023-06-01,0.0
중구,2023-06-02,0.0
중구,2023-06-03,0.0
중구,2023-06-04,0.0
중구,2023-06-05,0.0
중구,2023-06-06,0.0
중구,2023-06-07,0.0
중구,2023-06-08,2.5
중구,2023-06-09,1.5
중구,2023-06-10,4.5
중구,2023-06-11,43.5
중구,2023-06-12,0.0
중구,2023-06-13,0.0
중구,2023-06-14,18.5
중구,2023-06-15,0.0
중구,2023-06-16,0.0
중구,2023-06-17,0.0
중구,2023-06-18,0.0
중구,2023-06-19,0.0
중구,2023-06-20,14.5
중구,2023-06-21,47.0
중구,2023-06-22,0.0
중구,2023-06-23,0.0
중구,2023-06-24,0.0
중구,2023-06-25,0.0
중구,2023-06-26,57.0
중구,2023-06-27,3.0
중구,2023-06-28,0.0
중구,2023-06-29,114.0
중구,2023-06-30,2.0
중랑구,2023-01-02,0.0
중랑구,2023-01-03,0.0
중랑구,2023-01-04,0.0
중랑구,2023-01-05,0.0
중랑구,2023-01-06,0.5
중랑구,2023-01-07,6.5
중랑구,2023-01-08,0.0
중랑구,2023-01-09,0.0
중랑구,2023-01-10,0.0
중랑구,2023-01-11,0.0
중랑구,2023-01-12,0.0
중랑구,2023-01-13,68.0
중랑구,2023-01-14,3.0
중랑구,2023-01-15,8.5
중랑구,2023-01-16,0.0
중랑구,2023-01-17,0.0
중랑구,2023-01-18,0.0
중랑구,2023-01-19,1.5
중랑구,2023-01-20,1.0
중랑구,2023-01-21,0.0
중랑구,2023-01-22,0.0
중랑구,2023-01-23,0.0
중랑구,2023-01-24,0.0
중랑구,2023-01-25,0.0
중랑구,2023-01-26,0.0
중랑구,2023-01-27,0.0
중랑구,2023-01-28,0.0
중랑구,2023-01-29,0.0
중랑구,2023-01-30,0.0
중랑구,2023-01-31,0.0
중랑구,2023-02-01,0.0
중랑구,2023-02-02,0.0
중랑구,2023-02-03,0.0
중랑구,2023-02-04,0.0
중랑구,2023-02-05,0.0
중랑구,2023-02-06,0.0
중랑구,2023-02-07,0.0
중랑구,2023-02-08,0.0
중랑구,2023-02-09,0.0
중랑구,2023-02-10,1.0
중랑구,2023-02-11,0.0
중랑구,2023-02-12,0.0
중랑구,2023-02-13,0.0
중랑구,2023-02-14,0.0
중랑구,2023-02-15,0.0
중랑구,2023-02-16,0.0
중랑구,2023-02-17,0.0
중랑구,2023-02-18,0.0
중랑구,2023-02-19,0.0
중랑구,2023-02-20,0.0
중랑구,2023-02-21,0.0
중랑구,2023-02-22,0.0
중랑구,2023-02-23,0.0
중랑구,2023-02-24,0.0
중랑구,2023-02-25,0.0
중랑구,2023-02-26,0.0
중랑구,2023-02-27,0.0
중랑구,2023-02-28,0.0
중랑구,2023-03-01,0.0
중랑구,2023-03-02,0.0
중랑구,2023-03-03,0.0
중랑구,2023-03-04,0.0
중랑구,2023-03-05,0.0
중랑구,2023-03-06,0.0
중랑구,2023-03-07,0.0
중랑구,2023-03-08,0.0
중랑구,2023-03-09,3.0
중랑구,2023-03-10,0.0
중랑구,2023-03-11,0.0
중랑구,2023-03-12,4.5
중랑구,2023-03-13,0.0
중랑구,2023-03-14,0.0
중랑구,2023-03-15,0.0
중랑구,2023-03-16,0.0
중랑구,2023-03-17,0.0
중랑구,2023-03-18,0.0
중랑구,2023-03-19,0.0
중랑구,2023-03-20,0.0
중랑구,2023-03-21,0.0
중랑구,2023-03-22,0.0
중랑구,2023-03-23,0.0
중랑구,2023-03-24,0.0
중랑구,2023-03-25,0.0
중랑구,2023-03-26,0.0
중랑구,2023-03-27,0.0
중랑구,2023-03-28,0.0
중랑구,2023-03-29,0.0
중랑구,2023-03-30,0.0
중랑구,2023-03-31,0.0
중랑구,2023-04-01,0.0
중랑구,2023-04-02,0.0
중랑구,2023-04-03,0.0
중랑구,2023-04-04,10.5
중랑구,2023-04-05,55.5
중랑구,2023-04-06,2.5
중랑구,2023-04-07,0.0
중랑구,2023-04-08,0.0
중랑구,2023-04-09,0.0
중랑구,2023-04-10,0.0
중랑구,2023-04-11,4.0
중랑구,2023-04-12,0.0
중랑구,2023-04-13,0.0
중랑구,2023-04-14,0.0
중랑구,2023-04-15,4.5
중랑구,2023-04-16,0.0
중랑구,2023-04-17,0.0
중랑구,2023-04-18,1.0
중랑구,2023-04-19,0.0
중랑구,2023-04-20,0.0
중랑구,2023-04-21,0.0
중랑구,2023-04-22,0.0
중랑구,2023-04-23,0.0
중랑구,2023-04-24,0.0
중랑구,2023-04-25,1.0
중랑구,2023-04-26,0.0
중랑구,2023-04-27,0.0
중랑구,2023-04-28,4.5
중랑구,2023-04-29,52.5
중랑구,2023-04-30,1.0
중랑구,2023-05-01,0.0
중랑구,2023-05-02,0.0
중랑구,2023-05-03,0.0
중랑구,2023-05-04,0.0
중랑구,2023-05-05,55.0
중랑구,2023-05-06,81.5
중랑구,2023-05-07,0.0
중랑구,2023-05-08,0.0
중랑구,2023-05-09,0.0
중랑구,2023-05-10,0.0
중랑구,2023-05-11,0.0
중랑구,2023-05-12,0.0
중랑구,2023-05-13,0.0
중랑구,2023-05-14,0.0
중랑구,2023-05-15,0.0
중랑구,2023-05-16,0.0
중랑구,2023-05-17,0.0
중랑구,2023-05-18,0.0
중랑구,2023-05-19,0.0
중랑구,2023-05-20,0.0
중랑구,2023-05-21,0.0
중랑구,2023-05-22,0.0
중랑구,2023-05-23,0.0
중랑구,2023-05-24,0.0
중랑구,2023-05-25,0.0
중랑구,2023-05-26,0.0
중랑구,2023-05-27,58.5
중랑구,2023-05-28,81.0
중랑구,2023-05-29,6.0
중랑구,2023-05-30,0.0
중랑구,2023-05-31,0.0
중랑구,2023-06-01,0.0
중랑구,2023-06-02,0.0
중랑구,2023-06-03,0.0
중랑구,2023-06-04,0.0
중랑구,2023-06-05,0.0
중랑구,2023-06-06,0.0
중랑구,2023-06-07,0.0
중랑구,2023-06-08,19.5
중랑구,2023-06-09,5.0
중랑구,2023-06-10,2.5
중랑구,2023-06-11,25.5
중랑구,2023-06-12,0.0
중랑구,2023-06-13,0.0
중랑구,2023-06-14,12.0
중랑구,2023-06-15,0.0
중랑구,2023-06-16,0.0
중랑구,2023-06-17,0.0
중랑구,2023-06-18,0.0
중랑구,2023-06-19,0.0
중랑구,2023-06-20,12.5
중랑구,2023-06-21,59.0
중랑구,2023-06-22,0.5
중랑구,2023-06-23,0.0
중랑구,2023-06-24,0.0
중랑구,2023-06-26,65.0
중랑구,2023-06-27,2.0
중랑구,2023-06-28,0.0
중랑구,2023-06-29,133.5
중랑구,2023-06-30,0.0
